BLH_ID,type,family,common_name,genus,organism,primer,short,BC,Code,Barcode,OTU ,Sequences,blh_mix_count,time_period,Date,region,site_name,Terpene,host_plant,extraction_date,nucleic_acid,purity,quality,BCTV
192,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,6,bc1152,i,bc1191 ,2,62,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,91,2.1,1.73,1
192,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,6,bc1152,i,bc1191 ,5,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,91,2.1,1.73,1
192,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,6,bc1152,i,bc1191 ,5,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,91,2.1,1.73,1
194,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,6,bc1152,K,bc1192 ,2,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,97.6,2.02,1.56,1
194,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,6,bc1152,K,bc1192 ,2,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,97.6,2.02,1.56,1
195,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,6,bc1152,R,bc1173 ,2,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,103,2.12,1.5,0
195,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,6,bc1152,R,bc1173 ,2,2,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,103,2.12,1.5,0
195,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,6,bc1152,R,bc1173 ,1,19,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,103,2.12,1.5,0
195,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,6,bc1152,R,bc1173 ,1,19,5,June,45838,Prosser Roza,Q1-Rli,R-limonene,Hemp,45258,103,2.12,1.5,0
198,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,V,bc1140,6,bc1152 ,4,3,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,149.3,2.08,1.59,1
200,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,6,bc1152,W,bc1189 ,3,2,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,50.7,2.11,1.8,1
200,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,6,bc1152,W,bc1189 ,3,2,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,50.7,2.11,1.8,1
203,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,5,bc1146,G,bc1172 ,9,3,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Foxtail millet,Setaria ,Setaria italica,ITS,5,bc1146,G,bc1172 ,9,3,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,5,bc1146,G,bc1172 ,6,6,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,5,bc1146,G,bc1172 ,6,6,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,5,bc1146,G,bc1172 ,8,4,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,5,bc1146,G,bc1172 ,8,4,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Wheat,Triticum,Triticum monococcum,ITS,5,bc1146,G,bc1172 ,7,5,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
203,Grass,Poaceae,Wheat,Triticum,Triticum monococcum,ITS,5,bc1146,G,bc1172 ,7,5,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,55.9,1.94,2.25,1
206,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,bc1146,i,bc1191 ,2,5,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,bc1146,i,bc1191 ,2,5,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,5,bc1146,i,bc1191 ,5,2,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
206,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,5,bc1146,i,bc1191 ,5,2,5,July,45858,Prosser Roza,Q4-Ter,terpinolene,Hemp,45258,100,2.07,2.37,1
208,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,bc1146,R,bc1173 ,4,4,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
208,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,bc1146,R,bc1173 ,4,4,5,July,45858,Prosser Roza,Q6-Car,caryophyllene,Hemp,45258,103,2.03,2.49,1
209,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,bc1146,S,bc1154 ,13,240,5,July,45858,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45259,126,2.04,1.87,0
209,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,5,bc1146,S,bc1154 ,13,240,5,July,45858,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45259,126,2.04,1.87,0
211,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,V,bc1140,5,bc1146 ,3,7,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,91.4,2.07,1.77,1
215,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,F,bc1171 ,7,7,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,F,bc1171 ,7,7,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,F,bc1171 ,5,18,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,F,bc1171 ,5,18,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,4,bc1150,F,bc1171 ,23,4,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
215,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,4,bc1150,F,bc1171 ,23,4,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,103.9,2.05,1.86,1
218,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,4,bc1150,i,bc1191 ,9,4,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,4,bc1150,i,bc1191 ,9,4,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,4,bc1150,i,bc1191 ,7,5,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,4,bc1150,i,bc1191 ,7,5,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,i,bc1191 ,2,44,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,i,bc1191 ,2,44,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,4,bc1150,i,bc1191 ,6,8,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
218,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,4,bc1150,i,bc1191 ,6,8,5,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,98.9,2.06,1.8,1
219,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,K,bc1192 ,5,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
219,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,K,bc1192 ,5,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
219,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,K,bc1192 ,3,6,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
219,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,K,bc1192 ,3,6,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
220,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,R,bc1173 ,8,408,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,R,bc1173 ,8,408,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,4,bc1150,R,bc1173 ,7,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,4,bc1150,R,bc1173 ,7,3,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,R,bc1173 ,6,4,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
220,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,R,bc1173 ,6,4,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,109.1,2.06,2.33,1
221,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,S,bc1154 ,6,22,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,96,2.15,2.38,1
221,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,S,bc1154 ,6,22,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,96,2.15,2.38,1
222,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,T,bc1155 ,4,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
222,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,T,bc1155 ,4,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
222,Grass,Poaceae,Quackgrass,Elymus,Elymus repens,ITS,4,bc1150,T,bc1155 ,5,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
222,Grass,Poaceae,Quackgrass,Elymus,Elymus repens,ITS,4,bc1150,T,bc1155 ,5,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,107.4,2.11,2.3,1
223,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,V,bc1140,4,bc1150 ,7,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,86.4,2.09,2.01,1
223,Grass,Poaceae,Ryegrass,Lolium,Lolium perenne,ITS,V,bc1140,4,bc1150 ,8,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,86.4,2.09,2.01,1
223,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,V,bc1140,4,bc1150 ,2,10,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,86.4,2.09,2.01,1
261,Grass,Poaceae,Bluegrass,Poa,Poa pratensis,ITS,3,bc1182,W,bc1189 ,22,2,5,June,45829,Royal City,H-N/A,none,Carrot,45313,82.9,2.09,1.63,1
261,Grass,Poaceae,Rye,Secale,Secale cereale,ITS,3,bc1182,W,bc1189 ,21,2,5,June,45829,Royal City,H-N/A,none,Carrot,45313,82.9,2.09,1.63,1
261,Grass,Poaceae,Wheat,Triticum,Triticum aestivum,ITS,3,bc1182,W,bc1189 ,13,3,5,June,45829,Royal City,H-N/A,none,Carrot,45313,82.9,2.09,1.63,1
272,Grass,Poaceae,Wheat,Triticum,Triticum monococcum,ITS,F,bc1171,2,bc1181 ,8,2,5,June,45815,Royal City,H-Rli,R-limonene,Carrot,45350,65,2.07,1.51,1
216,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,G,bc1172 ,4,7,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,4,bc1150,G,bc1172 ,4,7,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,4,bc1150,G,bc1172 ,9,2,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Foxtail millet,Setaria,Setaria italica,ITS,4,bc1150,G,bc1172 ,9,2,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,G,bc1172 ,3,20,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Ryegrass,Lolium,Lolium rigidum,ITS,4,bc1150,G,bc1172 ,3,20,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,4,bc1150,G,bc1172 ,6,4,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
216,Grass,Poaceae,Ryegrass,Lolium,Lolium saxatile,ITS,4,bc1150,G,bc1172 ,6,4,6,June,45838,Prosser Roza,Q6- Ter,terpinolene,Hemp,45259,108.6,2.04,1.68,1
280,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,S,bc1154,2,bc1181 ,16,321,1,August,45871,Royal City,H-Rli,R-limonene,Carrot,45350,9.1,1.74,0.4,0
280,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,S,bc1154,2,bc1181 ,10,2,1,August,45871,Royal City,H-Rli,R-limonene,Carrot,45350,9.1,1.74,0.4,0
282,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,T,bc1155,2,bc1181 ,2,11,1,August,45871,Royal City,H-N/A,None,Carrot,45350,5.4,1.65,0.28,1
6,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,20,bc1137,F,bc1171 ,9,2,2,July,45858,Othello Research Farm,C5-Ter,terpinolene,Hemp,45209,65.9,2.08,1.82,1
53,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,18,bc1165,F,bc1171 ,9,2,3,June,45815,Othello Research Farm,C6.7,,Hemp,45225,158.9,2.14,2.21,1
262,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,A,bc1160,3,bc1182 ,4,19,3,June,45829,Royal City,H-N/A,none,Carrot,45313,43.3,2.02,1.23,1
18,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,A,bc1160,19,bc1166 ,14,2,4,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45211,122.8,2.04,1.74,1
37,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,19,bc1166,i,bc1191 ,9,4,4,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,41.5,2.2,2.04,1
40,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,T,bc1155,19,bc1166 ,4,5,4,June,45815,Prosser Roza,Q7-Euc,eucalyptol,Hemp,45218,24.4,2.23,2.35,1
52,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,18,bc1165,E,bc1170 ,1,9,4,June,45815,Othello Research Farm,C6.7,,Hemp,45225,111.9,2.11,2,1
54,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,trnF,J,bc1108,8,bc1114 ,2,,4,June,45815,Prosser - Oasis Farms,N6.7,,Hops,45225,88.3,2.1,1.85,1
57,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,18,bc1165,R,bc1173 ,10,2,4,June,45815,Prosser - Oasis Farms,N6.7,,Hops,45225,110.3,2.09,1.9,1
58,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,S,bc1154,18,bc1165 ,5,2,4,June,45815,Prosser - Oasis Farms,N6.7,,Hops,45225,271.3,2.12,2.13,1
130,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,12,bc1135,S,bc1154 ,3,9,4,June,45829,Othello Research Farm,Q7-Rli,R-limonene,Hemp,45247,148.7,2.14,1.97,1
258,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,T,bc1155,3,bc1182 ,1,9,4,June,45838,Royal City,H-Rli,R-limonene,Carrot,45313,123.7,2.02,1.53,1
270,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,E,bc1170,2,bc1181 ,2,14,4,June,45815,Royal City,H-N/A,none,Carrot,45313,99.5,2.07,1.61,1
27,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,19,bc1166,E,bc1170 ,8,2,5,June,45815,Prosser Roza,Q5-Ter,terpinolene,Hemp,45211,82.4,2.04,1.6,1
32,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,19,bc1166,F,bc1171 ,8,2,5,June,45815,Prosser Roza,Q6-Ger,geraniol,Hemp,45218,108.3,2.15,2.15,1
51,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,D,bc1163,18,bc1165 ,6,7,5,June,45815,Othello Research Farm,C6.7,,Hemp,45225,257,2.14,1.89,0
62,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,18,bc1165 ,6,3,5,June,45815,Prosser Roza,Q2-Rli,R-limonene,Hemp,45226,64,2.07,1.53,1
62,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,18,bc1165 ,6,3,5,June,45815,Prosser Roza,Q2-Rli,R-limonene,Hemp,45226,64,2.07,1.53,1
74,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,17,bc1124,S,bc1154 ,7,3,5,June,45815,Prosser Roza,Q6.7,,Hemp,45226,142.4,2.13,2.09,1
77,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,W,bc1189 ,17,bc1124,3,7,5,June,45815,Royal City,H6.7,,Carrot,45245,113.8,2.11,2.03,1
78,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,H,bc1190 ,1,34,5,June,45815,Royal City,H6.7,,Carrot,45245,139.9,2.12,1.86,1
79,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,i,bc1191 ,2,15,5,June,45815,Royal City,H6.7,,Carrot,45245,142,2.18,1.91,1
80,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,K,bc1192 ,3,5,5,June,45815,Royal City,H6.7,,Carrot,45245,147.6,2.11,1.84,1
81,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,R,bc1173 ,3,16,5,June,45815,Royal City,H6.7,,Carrot,45245,147,2.12,2.26,1
82,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,S,bc1154 ,2,8,5,June,45815,Royal City,H6.7,,Carrot,45245,149.7,2.1,1.61,1
83,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,T,bc1155 ,1,63,5,June,45815,Royal City,H6.7,,Carrot,45245,160.9,2.15,1.96,1
84,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,V,bc1140 ,1,109,5,June,45815,Royal City,H6.7,,Carrot,45245,115.9,2.1,2.38,1
85,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,W,bc1189 ,3,10,5,June,45815,Royal City,H6.7,,Carrot,45245,147.6,2.11,1.7,1
86,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,16,bc1123,F,bc1171 ,34,480,5,June,45815,Royal City,H6.7,,Carrot,45245,333.7,2.2,1.88,1
87,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,15,bc1134,G,bc1172 ,2,27,5,June,45815,Royal City,H6.7,,Carrot,45245,123.7,2.13,2.09,1
89,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,15,bc1134,i,bc1191 ,1,101,5,June,45815,Royal City,H6.7,,Carrot,45245,124.6,2.11,1.66,1
91,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,15,bc1134,R,bc1173 ,6,2,5,June,45815,Othello Research Farm,C7-Lin,linalool,Hemp,45245,106.5,2.1,1.69,1
104,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,F,bc1171 ,15,bc1134,12,2,5,June,45829,Prosser Roza,Q2-Ger,geraniol,Hemp,45246,115.5,2.12,1.81,1
108,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,K,bc1192 ,14,bc1133,8,2,5,June,45829,Prosser Roza,Q1-Car,caryophyllene,Hemp,45246,81.9,2.13,1.85,1
136,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,12,bc1135,R,bc1173 ,11,2,5,June,45838,Prosser Roza,Q5-Ger,geraniol,Hemp,45247,118.3,2.14,2.13,1
168,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,9,bc1157,F,bc1171 ,4,6,5,June,45838,Othello Research Farm,C4-Lin,linalool,Hemp,45248,105,2.15,1.62,1
174,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,S,bc1154,8,bc1158 ,9,2,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,131.1,2.1,1.99,1
176,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,8,bc1158 ,15,4,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
176,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,8,bc1158 ,15,4,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,143.3,2.09,1.98,1
177,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,8,bc1158,W,bc1189 ,5,4,5,June,45838,Prosser Roza,Q4-Car,caryophyllene,Hemp,45249,97.9,2.04,1.72,1
185,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,7,bc1153 ,5,7,5,June,45838,Prosser Roza,Q2-N/A,none,Hemp,45249,78.2,2,1.87,1
198,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,6,bc1152 ,8,2,5,July,45858,Prosser Roza,Q3-Euc,eucalyptol,Hemp,45258,149.3,2.08,1.59,1
219,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,4,bc1150,K,bc1192 ,7,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
219,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,4,bc1150,K,bc1192 ,7,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,88.4,2.05,1.91,1
227,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,4,bc1150,A,bc1160 ,10,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
227,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,4,bc1150,A,bc1160 ,10,2,5,June,45838,Prosser Roza,Q7-Lin,linalool,Hemp,45259,62.8,2.04,1.75,1
237,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,F,bc1171,3,bc1182 ,4,7,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,123.7,2.08,1.66,1
242,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,G,bc1172,3,bc1182 ,2,21,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,157.4,2.08,1.88,1
246,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,3,bc1182,i,bc1191 ,1,21,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45310,60.9,2.12,1.84,1
255,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,S,bc1154,3,bc1182 ,2,11,5,June,45838,Royal City,H-Rli,R-limonene,Carrot,45313,130.7,2.02,1.63,1
259,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,3,bc1182 ,1027,1701,5,June,45829,Royal City,H-Rli,R-limonene,Carrot,45313,129.4,2.06,1.72,1
259,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,trnF,H,bc1107,11,bc1109 ,15,82,5,June,45829,Royal City,H-Rli,R-limonene,Carrot,45313,129.4,2.06,1.72,1
259,Kochia,Amaranthaceae,Kochia,Bassia,Bassia scoparia,ITS,V,bc1140,3,bc1182 ,1027,1701,5,June,45829,Royal City,H-Rli,R-limonene,Carrot,45313,129.4,2.06,1.72,1
